TargetAreaPath,BugID,MarketLanguage,OriginalAreaPath,Branch,BuildNum,OpenedBy,OpenedDate,BinaryName,Uri,AppDisplay,AppName,Resolution,OriginalLanguageComment,EnglishTranslatedComment
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59479540,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_fb4,12288,paliu,1/22/2014 12:51,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,WebSearch.exe,480x800,无法关闭闹钟,无法关闭闹钟
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59487774,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12247,autobug,12/2/2013 16:46,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Suggestion: Tapping an avatar interrupts audio when its speaking  goes to cortana home otherwise,Suggestion: Tapping an avatar interrupts audio when its speaking  goes to cortana home otherwise
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59488923,En-US,Windows Phone Blue\Experiences\RealWorld\AssistantUI,wpb_exp_realworld,12318,anhtdo,2/22/2014 2:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Search UI,RW_Cortana_UI.client,768x1280,Beta text is moved up too much,Beta text is moved up too much
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59511784,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12322,daspieke,2/26/2014 15:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,480x800,For Dara  launch bug  had to back nav ,For Dara  launch bug  had to back nav 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59517786,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12276,savasp,1/13/2014 22:51,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,768x1280,Proactive canvas didnt load.,Proactive canvas didnt load.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59527944,En-US,Windows Phone Blue\Experiences\RealWorld\ContextualAwareness,WPMain,12295,mmartire,1/31/2014 18:21,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Suggestions UX  Content  inferences,mffileavcapture.dll,480x800,I asked Cortana why I should use her over google now and she opened up a text message prompt ,I asked Cortana why I should use her over google now and she opened up a text message prompt 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59531986,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12367,howardwo,4/22/2014 5:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,768x1280,Cortana Fact is cut off. Cant see what it fully says  and its not clickable.,Cortana Fact is cut off. Cant see what it fully says  and its not clickable.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59545770,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12293,Apacker,1/25/2014 6:50,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,WebSearch.exe,480x800,Second turn which ones are the best rated on restaurants query takes me to web,Second turn which ones are the best rated on restaurants query takes me to web
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59553725,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12275,zigs,1/10/2014 4:24,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Cat 1 intent arbitration error. Should have gone to Cat 3.,Cat 1 intent arbitration error. Should have gone to Cat 3.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59560553,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12320,kalyanaj,2/23/2014 3:09,BinaryMissing.exe,,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,768x1280,Cortana doesnt understand pro sports club Bellevue as a location for a reminder,Cortana doesnt understand pro sports club Bellevue as a location for a reminder
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59565488,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12267,nicok,12/19/2013 9:37,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,I said remind me to call Andrea at one. Cortana got the reco right  but made at 1 part of the reminders text and then asked me at what time I wanted to be reminded (the answer is at 1  of course),I said remind me to call Andrea at one. Cortana got the reco right  but made at 1 part of the reminders text and then asked me at what time I wanted to be reminded (the answer is at 1  of course)
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59565888,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp,12262,mikecalc,12/14/2013 12:26,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Client in a funky state  cant connect to service -- send to jonham,Client in a funky state  cant connect to service -- send to jonham
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59593024,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_foundations,12276,marcmcc,1/15/2014 3:18,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive&SuggestionId={39dcd83e-9ea7-46ba-b395-b96fc3bcb6b0}&SuggestionType=InterestId,Search,Searchcm.dll,480x800,Should get my name from msa,Should get my name from msa
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59600686,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,WPMain,12323,richap,2/27/2014 4:18,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Basic search relevance,Bing_HOSE.server,480x800,whats the currency conversion rate of dollar to peso shows web results instead of cat3,whats the currency conversion rate of dollar to peso shows web results instead of cat3
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59603418,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12302,adwilso,2/12/2014 10:40,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Other feedback,Websearch.exe,480x800,Should read the last text from Jessica ,Should read the last text from Jessica 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59622213,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12270,bgou,12/21/2013 23:22,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Pressed the voice reco button but nothing harp happened,Pressed the voice reco button but nothing harp happened
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59652527,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12265,chamilt,12/19/2013 9:47,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,Could not get traffic suggestion,Could not get traffic suggestion
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59654846,En-US,Windows Phone Blue\CorePlat\DeviceFundamentals\Telemetry\UnknownPSMapping,WPMain,12234,rinaa,11/18/2013 15:46,BinaryMissing.exe,,Unknown,,768x1280,Nothing happens when I enter a search term.,Nothing happens when I enter a search term.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59709720,En-US,Windows Phone Blue\Experiences\RealWorld\AssistantUI,wpb_exp_realworld,12290,lstifel,1/28/2014 23:56,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Search UI,RW_Cortana_UI.client,480x800,Ask 2x for which takes reservations after previous query for Japanese restaurants  says Im not sure what you wanted and then zooms in the UX with fewer results shown,Ask 2x for which takes reservations after previous query for Japanese restaurants  says Im not sure what you wanted and then zooms in the UX with fewer results shown
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59719054,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12292,gurvir,1/24/2014 21:49,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Other feedback,Websearch.exe,480x800,Cortana UI is slow to launch on Col boot,Cortana UI is slow to launch on Col boot
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59741708,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_cxe_r1_exp_dev3,14050,wbromage,3/28/2014 13:17,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId,Cortana Other feedback,Websearch.exe,480x800,Confused with Pangbourne. Came back with Pang Bournemouth.,Confused with Pangbourne. Came back with Pang Bournemouth.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59745543,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12290,liangch,1/22/2014 20:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&SuggestionId={a5ed7aee-f748-47b8-9faa-322897735aec}&SuggestionType=InterestId,Search,WebSearch.exe,480x800,Ellipses is too small.,Ellipses is too small.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59752321,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_netfun_corenet,12266,jwesth,12/19/2013 2:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,Cortana does not show contact disambiguation for inner circle Christine with nickname Chris,Cortana does not show contact disambiguation for inner circle Christine with nickname Chris
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59754580,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_c4,12268,cheuser,12/25/2013 8:20,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Search results overlayed with the initial Cortana screen,Search results overlayed with the initial Cortana screen
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59775843,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12260,litac,12/11/2013 0:30,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Searching for anything from local pivot would give me this error,Searching for anything from local pivot would give me this error
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59778517,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12233,gileaa,11/6/2013 20:18,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,768x1280,The text alignment should be based on content direction rather than UI direction,The text alignment should be based on content direction rather than UI direction
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59788996,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_siplat,12314,mikemo,2/18/2014 8:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Other feedback,Websearch.exe,768x1280,Chit chat: do you sleep? makes Cortana send a text message,Chit chat: do you sleep? makes Cortana send a text message
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59796500,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12275,edwardun,1/20/2014 22:42,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,I ask how many grams of carbs  Cortana answer me with the number of calories.,I ask how many grams of carbs  Cortana answer me with the number of calories.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59801811,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_exp_realworld,12314,v-trugan,2/17/2014 18:17,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,Flight name is not complete on the link send me update,Flight name is not complete on the link send me update
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59805039,En-US,Windows Phone Blue\Experiences\Apps\CameraAndPhotos,wpb_exp_realworld_wallet,12259,diegoca,12/8/2013 16:45,PhotosApp.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5632/PhotoViewer?OnlineAlbumID=photos:%2F%2Falbum%2Fonlineex%3Fapp=%7B5B04B775-356B-4AA0-AAF8-6491FFEA5661%7D%26rid=0123456789000&StartIndex=0,Photos,Photos.exe,480x800,Blank page on spv (thumbnail is fine),Blank page on spv (thumbnail is fine)
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59822771,En-US,Windows Phone Blue\Experiences\RealWorld\ContextualAwareness,WPMain,12291,soprabhu,1/25/2014 21:34,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Suggestions UX  Content  inferences,mffileavcapture.dll,768x1280,I said get me Thai toms timing. Cortana interpreted this as get me til homes by me,I said get me Thai toms timing. Cortana interpreted this as get me til homes by me
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59823265,En-US,Windows Phone Blue\Experiences\RealWorld,wpb_mobilecore_drop_appfn_dev,12259,autobug,12/27/2013 12:49,SMSettings.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5664/AssistUXSettings,Cortana,SMSettings.exe,768x1280,,
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59835237,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12245,aschoorl,11/20/2013 22:33,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/SearchResults?DefaultPivot=Device&QueryString=messages from Andrée,Search,Searchcm.dll,768x1280,I asked for the chancellor of Austria and it searched for a name,I asked for the chancellor of Austria and it searched for a name
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59845186,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12311,edwardun,2/23/2014 20:00,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Inconsistent treatment of start of week.  Its Sunday.  Asking weather next Monday and next Tuesday shows response off by a week.,Inconsistent treatment of start of week.  Its Sunday.  Asking weather next Monday and next Tuesday shows response off by a week.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59851808,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12290,autobug,2/12/2014 0:00,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&SuggestionId={21a933f4-e4f3-4653-90bf-20b09cf6bbe7}&SuggestionType=InterestId,Search,WebSearch.exe,768x1280,Why is an article from 2011 showing up in news and as being from 29min ago?,Why is an article from 2011 showing up in news and as being from 29min ago?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59852107,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12270,rebecch,12/23/2013 5:47,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,Link text from email was late afternoon on the 27th  but Cortana tried to create an appointment for today (the 22nd).,Link text from email was late afternoon on the 27th  but Cortana tried to create an appointment for today (the 22nd).
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59858140,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,wpb_exp_realworld,12301,ansmit,2/3/2014 22:22,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,768x1280,New tweet did not open twitter and start the tweet ,New tweet did not open twitter and start the tweet 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59878457,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12234,pebattag,11/8/2013 10:51,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,Music initiation recognized but did not play song. ,Music initiation recognized but did not play song. 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,59888888,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12318,diegoca,2/21/2014 3:48,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,480x854,Tell me a joke? Text???,Tell me a joke? Text???
